reporte_id,ciudadano_id,lat,lon,tipo,created_at,es_hotspot_conocido,operatividad_activo,quema_observada,segregacion_observada,volumen_categoria,permanencia_anios_estimado,cluster_id
255,111,-12.197161124685396,-76.92782916401372,desmonte,2026-05-25,False,False,False,False,bajo,0.0,-1
256,112,-12.200959301339454,-76.95081483326997,reciclaje_domiciliario,2026-06-28,True,True,False,False,bajo,4.4,41
257,112,-12.19337011393149,-76.95808083360298,desmonte,2026-04-26,True,True,False,True,alto,3.3,4
258,113,-12.216392821631198,-76.94222987209959,desmonte,2026-05-14,True,True,False,True,medio,2.0,6
259,113,-12.206942074590525,-76.93722923391277,desmonte,2026-05-28,True,False,True,False,bajo,0.0,42
260,114,-12.19239356406,-76.95765684880753,desmonte,2026-06-14,True,True,True,False,medio,4.6,4
261,114,-12.202241296077322,-76.95164119966768,reciclaje_domiciliario,2026-05-12,False,False,True,False,bajo,0.0,-1
262,115,-12.23206073034539,-76.92681859179083,desmonte,2026-05-01,True,True,True,True,alto,2.6,11
263,115,-12.200110003062889,-76.9584844675731,desmonte,2026-05-15,True,True,True,False,alto,2.0,20
264,115,-12.196958328007405,-76.95408488653159,reciclaje_domiciliario,2026-04-27,True,False,True,True,alto,3.4,30
265,116,-12.223888161327265,-76.9611453900379,reciclaje_domiciliario,2026-05-22,False,True,False,False,bajo,0.0,-1
266,116,-12.189379310932505,-76.94287408981243,recojo_consolidado,2026-06-23,True,True,True,True,alto,4.0,16
267,117,-12.193841120337476,-76.95798995204093,reciclaje_domiciliario,2026-06-20,True,True,True,False,alto,3.9,4
268,117,-12.19725524946201,-76.93654493113654,reciclaje_domiciliario,2026-04-24,True,True,True,False,bajo,2.7,43
269,117,-12.21119879315717,-76.9562918343642,recojo_consolidado,2026-06-28,True,True,False,False,bajo,1.6,1
270,118,-12.193315259118497,-76.95861954429041,recojo_consolidado,2026-05-25,True,False,True,False,medio,2.6,4
271,119,-12.224150073149062,-76.965,recojo_consolidado,2026-06-16,True,False,False,False,bajo,3.6,35
272,120,-12.223232959610622,-76.96396978887357,reciclaje_domiciliario,2026-04-27,True,False,False,False,medio,3.1,35
273,120,-12.188401327701104,-76.92812980543452,recojo_consolidado,2026-06-10,False,False,False,False,bajo,0.7,-1
274,120,-12.20886700857942,-76.93672178279263,desmonte,2026-04-27,False,True,False,False,bajo,1.8,-1
275,120,-12.212620216636546,-76.93100043081716,recojo_consolidado,2026-06-18,True,False,False,False,alto,2.7,8
276,121,-12.229876416398437,-76.9536959987281,desmonte,2026-05-11,True,True,False,False,alto,2.4,-1
277,121,-12.232252149516723,-76.92719797255783,desmonte,2026-06-17,True,True,True,False,alto,4.9,11
278,122,-12.195126700384694,-76.9304753848735,desmonte,2026-05-23,True,False,False,False,bajo,1.7,7
279,122,-12.231886853200798,-76.92637780706424,reciclaje_domiciliario,2026-05-11,True,False,True,True,alto,3.7,11
280,122,-12.224006842329638,-76.91671862464946,desmonte,2026-06-21,False,True,False,False,bajo,2.2,-1
281,123,-12.195150923897083,-76.93189199094316,reciclaje_domiciliario,2026-05-25,True,True,True,True,medio,3.7,7
282,123,-12.224912655123873,-76.94469536894347,desmonte,2026-05-01,True,True,False,True,alto,1.4,15
283,123,-12.232073188830329,-76.92653448626368,desmonte,2026-06-12,True,True,False,False,medio,4.4,11
284,123,-12.216150887324572,-76.94079677149452,recojo_consolidado,2026-06-30,True,True,True,False,alto,2.9,-1
285,124,-12.206666051784344,-76.9286156214392,desmonte,2026-06-13,False,False,False,False,bajo,0.7,-1
286,124,-12.224306530474289,-76.96298942379187,reciclaje_domiciliario,2026-05-30,True,False,True,True,bajo,2.7,-1
287,125,-12.211889658137135,-76.92169220236724,recojo_consolidado,2026-06-22,True,True,True,True,alto,1.5,24
288,125,-12.193320841215872,-76.9581580534977,desmonte,2026-04-23,True,True,True,True,alto,3.3,4
289,126,-12.214233755972806,-76.91851586722976,desmonte,2026-05-03,False,True,False,False,bajo,0.4,-1
290,127,-12.212195387693432,-76.92184227258696,desmonte,2026-05-20,True,False,False,False,medio,3.3,24
291,127,-12.193908478405067,-76.95789847049046,desmonte,2026-05-23,True,True,True,True,alto,2.4,4
292,128,-12.194888093769798,-76.93088398901999,reciclaje_domiciliario,2026-04-24,True,True,False,True,medio,1.5,7
293,128,-12.192896517359637,-76.95831441094647,desmonte,2026-05-06,True,False,True,False,alto,3.7,4
294,128,-12.195318205751832,-76.95406965804655,desmonte,2026-05-03,True,True,False,True,alto,4.0,30
295,129,-12.189142828926705,-76.9332852006948,reciclaje_domiciliario,2026-05-31,False,False,False,False,medio,0.3,-1
296,129,-12.218473134370845,-76.93753684000453,reciclaje_domiciliario,2026-07-04,True,False,False,False,bajo,3.4,44
297,130,-12.21108660767445,-76.93211118978977,desmonte,2026-06-27,True,True,False,True,medio,2.0,8
298,131,-12.19343697876593,-76.95751431939135,desmonte,2026-04-29,True,True,False,False,alto,3.7,4
299,131,-12.19405733589139,-76.9588483977687,desmonte,2026-04-21,True,True,False,False,alto,2.8,4
300,132,-12.19282302579298,-76.95712314673912,desmonte,2026-06-26,True,True,False,False,alto,5.2,4
301,133,-12.219507193282922,-76.94009946328539,desmonte,2026-07-01,False,False,False,False,medio,0.8,38
302,133,-12.211290826362344,-76.92194081824643,reciclaje_domiciliario,2026-06-13,True,True,False,True,medio,3.2,24
303,134,-12.212457514497654,-76.93081857204272,recojo_consolidado,2026-06-01,True,False,False,False,alto,0.0,8
304,135,-12.22390789775331,-76.94171680477555,desmonte,2026-06-18,True,True,False,False,alto,3.6,26
305,135,-12.21714127956841,-76.94964181423684,desmonte,2026-05-13,True,True,True,True,alto,4.2,9
306,135,-12.193838877630286,-76.95711271930139,desmonte,2026-04-15,True,True,False,True,medio,3.6,4
307,136,-12.190684483936336,-76.91776327144507,reciclaje_domiciliario,2026-05-06,False,False,False,False,medio,0.0,-1
308,136,-12.212660573946645,-76.92601622021847,reciclaje_domiciliario,2026-06-05,True,False,False,False,alto,4.1,3
309,136,-12.192870818741163,-76.95708729017716,reciclaje_domiciliario,2026-05-22,True,True,True,True,alto,5.9,4
310,137,-12.197880762589588,-76.92405768534685,desmonte,2026-04-10,False,False,False,False,bajo,0.9,-1
311,137,-12.19391442595647,-76.95716853011352,desmonte,2026-04-24,True,True,True,False,alto,4.1,4
312,137,-12.197055334330143,-76.95050750212845,recojo_consolidado,2026-06-21,True,False,False,False,bajo,0.0,5
313,138,-12.201005393415228,-76.96324733921749,desmonte,2026-05-22,False,False,False,True,medio,1.4,-1
314,138,-12.225808368141829,-76.93584759934396,desmonte,2026-06-27,False,False,False,False,medio,1.4,-1
315,139,-12.212962331572786,-76.9289286016941,reciclaje_domiciliario,2026-04-20,True,True,True,False,bajo,2.2,19
316,139,-12.196358366715321,-76.95447870609539,reciclaje_domiciliario,2026-05-03,True,False,True,True,medio,2.5,30
317,139,-12.230693228101948,-76.95752916311261,desmonte,2026-06-12,False,False,False,True,medio,1.8,-1
318,139,-12.193356054093867,-76.9577145353377,reciclaje_domiciliario,2026-04-28,True,True,False,True,alto,4.0,4
319,139,-12.200329937272002,-76.95697916044598,desmonte,2026-05-23,True,True,True,False,alto,2.8,20
320,140,-12.211381851665314,-76.95704760177959,recojo_consolidado,2026-04-24,True,False,True,False,medio,3.6,1
321,140,-12.211625899861453,-76.9220838402401,reciclaje_domiciliario,2026-07-02,True,True,True,False,alto,2.8,24
322,140,-12.193525670051049,-76.94122491403245,reciclaje_domiciliario,2026-05-27,True,False,True,False,alto,2.9,12
323,141,-12.213012229934314,-76.92593479417793,desmonte,2026-05-13,True,True,False,False,medio,4.4,3
324,141,-12.231890599420858,-76.92640184365565,desmonte,2026-06-25,True,True,False,True,medio,6.2,11
325,141,-12.21304556063748,-76.92589680717334,reciclaje_domiciliario,2026-05-29,True,True,True,False,alto,3.9,3
326,142,-12.21320027197368,-76.92654183619665,desmonte,2026-04-29,True,False,False,False,medio,3.6,3
327,143,-12.213422081003621,-76.95001061428556,desmonte,2026-05-04,True,False,False,False,medio,0.0,10
328,143,-12.192849673558921,-76.95816321387291,recojo_consolidado,2026-06-25,True,True,False,True,alto,2.5,4
329,144,-12.188500777762318,-76.93655884968659,recojo_consolidado,2026-04-29,True,False,False,False,bajo,0.0,31
330,144,-12.193197965990736,-76.95762822897676,recojo_consolidado,2026-04-30,True,False,True,False,medio,2.9,4
331,145,-12.1933837753232,-76.95693006840241,desmonte,2026-05-27,True,True,False,False,alto,3.0,4
332,146,-12.212119733216436,-76.9258095669652,desmonte,2026-04-22,True,True,False,False,alto,2.9,3
333,146,-12.192808503469648,-76.94069433013766,desmonte,2026-05-11,True,True,True,False,alto,3.7,-1
334,147,-12.225060402754202,-76.94455523317345,reciclaje_domiciliario,2026-04-06,True,False,False,False,alto,2.0,15
335,148,-12.192757147294884,-76.95767654685555,recojo_consolidado,2026-04-30,True,True,True,False,alto,2.7,4
336,148,-12.211674099425645,-76.92279665762126,desmonte,2026-04-06,True,True,True,True,alto,3.0,24
337,148,-12.216910350139184,-76.94913110958059,desmonte,2026-04-20,True,True,False,False,alto,4.0,9
338,148,-12.212410704232127,-76.9320761583864,recojo_consolidado,2026-06-04,True,True,False,False,alto,3.0,8
339,149,-12.194045327829212,-76.95768091217475,desmonte,2026-06-25,True,True,False,False,alto,4.3,4
340,149,-12.188649827047673,-76.9362203333755,desmonte,2026-05-09,True,True,False,False,bajo,3.1,31
341,150,-12.193996588479951,-76.9570356919235,recojo_consolidado,2026-05-16,True,True,False,True,medio,2.3,4
342,150,-12.216536641113342,-76.9424135027215,desmonte,2026-04-07,True,True,False,False,medio,0.3,6
343,150,-12.191778146328877,-76.91760074497981,reciclaje_domiciliario,2026-04-12,False,False,False,False,bajo,1.7,-1
344,150,-12.225351279996751,-76.9447089247067,recojo_consolidado,2026-07-04,True,True,True,False,bajo,3.6,15
345,150,-12.195833947138224,-76.93246808604724,recojo_consolidado,2026-06-09,True,False,True,True,alto,1.5,7
346,151,-12.212606580849101,-76.92659847935988,desmonte,2026-05-19,True,True,True,True,medio,3.5,3
347,151,-12.193531333128531,-76.95878036987935,reciclaje_domiciliario,2026-05-09,True,False,False,True,alto,3.1,4
348,151,-12.206472903987006,-76.93120611201009,reciclaje_domiciliario,2026-05-30,False,False,False,False,medio,2.7,-1
349,152,-12.200478873626862,-76.95645083194871,recojo_consolidado,2026-06-09,True,True,True,False,alto,4.7,20
350,152,-12.186735401946136,-76.94243257020361,desmonte,2026-05-25,False,False,True,False,medio,0.2,-1
351,153,-12.210520429017334,-76.92211023398443,reciclaje_domiciliario,2026-04-23,True,False,True,True,medio,4.2,-1
352,154,-12.195382867975455,-76.93165388899875,recojo_consolidado,2026-04-11,True,True,False,False,alto,3.2,7
353,154,-12.200488772211841,-76.95737791803568,desmonte,2026-04-29,True,False,False,False,alto,3.4,20
354,155,-12.20918031690508,-76.9170064370464,reciclaje_domiciliario,2026-06-20,False,False,False,False,bajo,2.0,-1
355,156,-12.19293399792172,-76.9563567910609,desmonte,2026-04-10,True,True,False,True,alto,2.3,4
356,156,-12.192989303918823,-76.95809758160888,desmonte,2026-05-18,True,True,False,False,alto,3.5,4
357,156,-12.231609493949732,-76.927003449576,desmonte,2026-05-03,True,True,True,False,alto,3.6,11
358,156,-12.203442850819957,-76.95790851695789,desmonte,2026-05-04,True,True,True,False,alto,6.6,2
359,156,-12.191885832136439,-76.95738467156916,desmonte,2026-05-21,True,True,False,False,alto,2.2,4
360,156,-12.212036440637277,-76.92596497186258,reciclaje_domiciliario,2026-05-18,True,True,False,True,medio,2.7,3
361,157,-12.197500576594505,-76.92588584127573,desmonte,2026-05-17,True,True,False,False,bajo,3.1,45
362,157,-12.207148719609588,-76.93642251727667,desmonte,2026-06-23,True,False,False,False,medio,0.0,42
363,158,-12.193475101021578,-76.95787035371461,desmonte,2026-04-25,True,True,False,False,medio,4.1,4
364,159,-12.193362483445569,-76.94198694938538,reciclaje_domiciliario,2026-06-06,True,True,True,True,medio,3.6,12
365,159,-12.205430813468414,-76.94818241661721,desmonte,2026-04-29,False,True,False,True,bajo,0.3,-1
366,159,-12.185144562884833,-76.94279269248197,reciclaje_domiciliario,2026-07-02,False,False,False,False,bajo,0.9,-1
367,160,-12.194677016381558,-76.95897858439552,recojo_consolidado,2026-06-24,True,True,True,False,alto,4.1,4
368,161,-12.217239273996649,-76.95001322487171,reciclaje_domiciliario,2026-06-11,True,True,False,True,medio,2.5,9
369,162,-12.193796403464438,-76.9573820372686,reciclaje_domiciliario,2026-06-08,True,False,False,False,alto,2.6,4
370,162,-12.199205415143359,-76.94504698891916,reciclaje_domiciliario,2026-06-25,False,False,False,False,medio,0.1,-1
371,163,-12.193543783270693,-76.95728773374455,reciclaje_domiciliario,2026-05-04,True,False,True,False,medio,3.2,4
372,164,-12.22715697853676,-76.96266907116654,desmonte,2026-06-29,True,True,False,False,alto,4.4,28
373,164,-12.216998499855102,-76.95840676373122,desmonte,2026-06-25,False,True,False,True,bajo,1.2,-1
374,165,-12.193709527219523,-76.95851258692048,recojo_consolidado,2026-05-10,True,False,True,False,alto,4.2,4
375,165,-12.211806321117646,-76.92226419143805,recojo_consolidado,2026-05-06,True,False,True,False,alto,3.1,24
376,165,-12.199732766079677,-76.95712479217387,reciclaje_domiciliario,2026-05-07,True,True,False,False,alto,3.6,20
377,166,-12.203942286662276,-76.93764512406077,reciclaje_domiciliario,2026-04-18,True,False,True,False,bajo,3.6,46
378,167,-12.193583359814498,-76.95721209240061,reciclaje_domiciliario,2026-04-25,True,False,True,False,alto,4.1,4
379,167,-12.193610235069883,-76.95750564111628,desmonte,2026-06-01,False,True,False,False,bajo,0.0,4
380,167,-12.2119900830363,-76.93215309001928,desmonte,2026-05-08,True,True,True,True,medio,2.6,8
381,167,-12.216742701327677,-76.94288300962441,desmonte,2026-06-15,True,False,True,False,alto,1.9,6
382,168,-12.193321267625146,-76.95654073529492,reciclaje_domiciliario,2026-04-21,True,False,True,False,medio,4.2,4
383,168,-12.193007970303345,-76.95666726502523,reciclaje_domiciliario,2026-04-19,True,False,True,True,medio,5.1,4
384,169,-12.211608419091721,-76.9560667553833,desmonte,2026-05-15,True,True,False,False,alto,2.7,1
385,169,-12.192997851295104,-76.95809961266306,desmonte,2026-05-22,True,True,True,False,alto,5.9,4
386,170,-12.2272138166701,-76.96213762719873,recojo_consolidado,2026-05-10,True,True,False,True,alto,2.5,28
387,170,-12.197969477691856,-76.93784133737454,reciclaje_domiciliario,2026-04-21,True,False,True,False,bajo,3.4,-1
388,170,-12.225146028245836,-76.94461548593722,recojo_consolidado,2026-04-13,True,True,False,False,medio,1.7,15
389,171,-12.229470877860988,-76.95524359511705,desmonte,2026-06-27,True,True,False,True,alto,1.9,-1
390,171,-12.220225319684769,-76.93544966274469,desmonte,2026-05-11,False,False,False,False,medio,2.3,-1
391,171,-12.202267915751312,-76.96092983300976,reciclaje_domiciliario,2026-06-15,True,True,True,False,alto,4.2,29
392,171,-12.227896916775284,-76.9295666903742,desmonte,2026-06-29,True,True,True,True,medio,2.4,14
393,171,-12.203170633976882,-76.95816436979055,desmonte,2026-07-04,True,True,False,False,alto,4.1,2
394,172,-12.208746214520033,-76.96152354505972,desmonte,2026-06-26,False,True,True,False,bajo,3.9,-1
395,172,-12.1944411246399,-76.9562832381716,reciclaje_domiciliario,2026-05-25,True,False,False,True,medio,4.5,4
396,172,-12.193309689298074,-76.95733647988432,desmonte,2026-04-18,True,True,True,False,alto,5.0,4
397,173,-12.202272992247332,-76.9596464934692,desmonte,2026-04-16,True,True,False,False,alto,3.3,-1
398,173,-12.1935516582855,-76.95844833239224,desmonte,2026-04-25,True,True,False,False,alto,2.9,4
399,174,-12.212303606861559,-76.92477250051525,desmonte,2026-05-07,True,True,False,False,medio,3.0,3
400,174,-12.223102607005186,-76.91844584079965,reciclaje_domiciliario,2026-05-11,False,False,True,True,bajo,0.0,-1
401,174,-12.198977075985821,-76.95710742685111,recojo_consolidado,2026-07-03,True,True,False,True,alto,3.2,20
402,175,-12.19602227640178,-76.95420243711405,desmonte,2026-04-21,True,True,True,True,alto,2.6,30
403,176,-12.192459510347042,-76.95738136927416,reciclaje_domiciliario,2026-07-02,True,True,True,False,medio,5.1,4
404,176,-12.193213810562165,-76.95854764868756,desmonte,2026-04-25,True,False,False,False,alto,3.6,4
405,177,-12.216445111347385,-76.94260877666433,reciclaje_domiciliario,2026-05-01,True,True,True,False,alto,1.3,6
406,178,-12.216278865167531,-76.92490163493095,recojo_consolidado,2026-06-11,True,False,False,True,bajo,4.1,13
407,178,-12.228745016959415,-76.92914712986733,desmonte,2026-06-26,True,False,True,False,medio,0.8,14
408,178,-12.193716193941588,-76.95926990002826,recojo_consolidado,2026-04-16,True,True,False,True,alto,4.8,4
409,179,-12.212292089091749,-76.92582473539747,desmonte,2026-06-15,True,True,False,False,alto,3.7,3
410,179,-12.232071913668229,-76.9269910174973,recojo_consolidado,2026-05-18,True,True,True,True,alto,6.5,11
411,180,-12.194055219339655,-76.95820042664825,reciclaje_domiciliario,2026-05-03,True,False,True,False,alto,5.5,4
412,180,-12.227906631553916,-76.92943970904828,desmonte,2026-05-24,True,False,True,True,alto,3.1,14
413,181,-12.210668860209083,-76.95651308115283,reciclaje_domiciliario,2026-06-12,True,False,False,False,bajo,2.5,1
414,181,-12.229229462454116,-76.92416209498494,desmonte,2026-05-21,True,False,False,False,medio,1.9,47
415,181,-12.186535178748978,-76.93165219891657,recojo_consolidado,2026-05-21,True,True,True,False,medio,3.4,40
416,181,-12.185265856251387,-76.94861789241942,desmonte,2026-05-26,False,True,False,False,bajo,1.3,-1
417,182,-12.200860473325996,-76.96087937897197,reciclaje_domiciliario,2026-05-30,True,False,True,False,medio,4.6,29
418,182,-12.193011043568347,-76.95677662110913,desmonte,2026-06-30,True,True,True,True,medio,3.1,4
419,182,-12.188273849956868,-76.94895180242706,desmonte,2026-06-04,False,False,False,False,medio,0.8,-1
420,182,-12.19368434008408,-76.95738091090577,recojo_consolidado,2026-06-02,True,True,False,True,alto,3.0,4
421,182,-12.196558211814967,-76.92544153344473,reciclaje_domiciliario,2026-06-12,True,True,False,False,medio,3.0,45
422,182,-12.211657769386154,-76.92244124738089,desmonte,2026-06-25,True,True,False,True,bajo,3.1,24
423,182,-12.191306839666515,-76.95801596236225,recojo_consolidado,2026-05-29,False,True,False,False,bajo,0.2,-1
424,183,-12.216300024240399,-76.94162168285914,recojo_consolidado,2026-04-12,True,True,False,True,medio,2.6,6
425,183,-12.196293046221674,-76.93169002109175,recojo_consolidado,2026-06-18,True,False,False,True,alto,4.7,7
